;679.0579291661701
整修;14.600093590343528
雷军鲁豫;14.600093590343528
白族;43.80084232389084
试跳;14.600093590343528
白旗;14.600093590343528
鲁朗;14.600093590343528
土星;913.8820752288486
恩佐斯龙;14.600093590343528
李东勋;14.600093590343528
痹症;38.00024359130507
提花;38.00024359130507
许配;6.334327784673039
SamsungPay;43.80084232389084
欢声笑语;14.600093590343528
SimilarTech;14.600093590343528
痰盂;14.600093590343528
撒欢;31.367927593506963
[讨论];14.600093590343528
数值;2.304168670289052
超女;197.94711184778114
鲍伯头;14.600093590343528
鱼松;14.600093590343528
收场;18.125030462623513
真切;3.6247272405396624
赵孟;14.600093590343528
双喜临门;15.500108433537392
盒子;146.81777908113312
话费;7.249593899027729
详谈;12.66881799217191
H3F5.88;14.600093590343528
电费;5.730589822868638
何毅放;14.600093590343528
欧阳耀泉;14.600093590343528
李铁亲;14.600093590343528
生还;37.18806073541789
赣州;46.825570151519074
老来俏;14.600093590343528
赴宴;14.600093590343528
摸清;14.600093590343528
痴痴;6.334327784673039
AngelababyVS;14.600093590343528
评选;22.09902558475456
挥霍;12.889702106254834
白萝卜;39.08424116216486
申亮亮;72.63024447612935
一气呵成;6.334327784673039
城内;3.6247272405396624
杀人犯;24.864926385275158
文丑;29.200374363773893
跨上;29.200374363773893
畅谈;9.4035890683184
改型;29.200374363773893
盘子;72.63024447612935
授课;31.367927593506963
数十万;20.040937488920616
攻坚;53.930175872327375
​“;11.368639680317738
高高;4.776499500992953
画质;103.65515184557039
面包片;14.600093590343528
难言之隐;26.882278320385797
救命;87.27462520019803
白昼;14.600093590343528
起家;36.313725448871324
电路;36.313725448871324
BLACKPINK;14.600093590343528
跌入;6.0844055393138445
求之不得;29.200374363773893
CIBN;29.200374363773893
vol5;14.600093590343528
文一;14.600093590343528
打成一片;18.01338883561935
贤明;14.600093590343528
监察;18.15651354728371
皮思;14.600093590343528
跪下;18.125030462623513
坚强;132.6995760139234
盖子;18.15651354728371
圣旨;14.600093590343528
用车;205.92722284381384
白日;12.66881799217191
四川省;15.500108433537392
林嘉欣;14.600093590343528
韦特斯;14.600093590343528
地摊;48.76296769022989
诺言;16.11924768071777
跃动;14.600093590343528
眼仁;14.600093590343528
相国;14.600093590343528
巴西人;14.600093590343528
插花;18.01338883561935
围歼;18.15651354728371
穆立新;14.600093590343528
登月;22.737716632825958
用途;50.75887132942536
起居;6.334327784673039
国歌;3.6247272405396624
土木;18.15651354728371
政坛;80.64354443615292
​权健;14.600093590343528
盖尔;14.600093590343528
误诊;41.39818669099618
掀起;17.26497486183672
体育场;73.38450620174976
留言;7.249593899027729
刘亚仁;14.600093590343528
挡风;25.33828570063656
撕毁;2.304168670289052
撒气;2.304168670289052
提莫;14.600093590343528
误认;14.600093590343528
贺美琦;14.600093590343528
布莱德索;14.600093590343528
跃升;12.66881799217191
放在;15.481563254422284
李彦宏;295.94732390580907
推行;12.550194735371774
坚忍;18.01338883561935
文书;3.6247272405396624
认错;27.252261002903428
甜酒;14.600093590343528
胆大心细;14.600093590343528
数千万;7.249593899027729
路上;35.126036530256904
重金属;38.00024359130507
林欣禾;14.600093590343528
盘存;14.600093590343528
豆腐;1199.963137733039
负有;14.600093590343528
回溯;38.00024359130507
绰绰有余;18.01338883561935
RIGS;14.600093590343528
杀人狂;19.003470628743887
吴胜利;14.600093590343528
​大家;14.600093590343528
省区;6.334327784673039
乾;45.13514526940844
扫黄打非;14.600093590343528
乳;72.82651692586506
二十二:;14.600093590343528
故国;18.15651354728371
乱;56.65075186292446
买;3974.3714273961236
高音;36.313725448871324
城乡;111.99049434416112
痤疮;114.00219234985288
围棋;293.5775466347691
书;19.824128863579794
线粒体;38.00024359130507
用豪;14.600093590343528
文件;66.79752129813275
故园;14.600093590343528
娇花照水;14.600093590343528
习;222.13181882058763
乡;161.2374309744645
聚氨酯;14.600093590343528
乞;9.4035890683184
安之若素;14.600093590343528
乙;71.81128849322972
乔;178.39885586791806
专业性;14.600093590343528
乖;34.230249781089064
试车;73.00233981858393
乐;820.4708588601517
汤姆·斯托达特;14.600093590343528
故土;23.9355616859866
米琪儿;14.600093590343528
文传;14.600093590343528
乓;6.334327784673039
乌;31.597444536972564
乍;6.912860525625259
探视;6.334327784673039
Hamilton;14.600093590343528
乏;18.01338883561935
义;45.778136738600836
鬼话;66.02316875878276
久;39.88286079079099
国税局;6.334327784673039
主;703.1306138475916
痢疾;14.600093590343528
丹;515.1564516755993
文人;85.52219534276259
丸;260.59168237700277
举;154.1575181729301
丽;159.61567322358934
串;112.51706913064803
城东;14.600093590343528
丰;28.554233590799058
丶;14.600093590343528
教员;58.40149747429421
丫;10.26016463648375
中;213.1598764265698
丢;32.84496743751034
¥10000;14.600093590343528
城中;9.4035890683184
丧;35.46443439788583
调解;36.234967191205186
两;103.26788143475058
垃圾;42.14416546447733
负极;76.0009743714663
严;70.7105104617313
丙;14.600093590343528
谅解;36.313725448871324
值班室;14.600093590343528
丘;18.807780969450974
业;611.4201831202046
丝;323.7549780410568
东;32.54424194626845
王自健;18.15651354728371
丞;111.99049434416112
丑;437.0806468225358
丐;36.02723956484714
专;28.380181565696237
赢得;32.69527443481778
丕;14.600093590343528
家庭妇女;18.15651354728371
复合材料;36.02723956484714
跌势;43.80084232389084
世;63.75494244793955
丈;9.217383728854523
Chlo;29.200374363773893
让·平;14.600093590343528
说话;45.189708511381184
丁;49.09278409382905
财权;14.600093590343528
件;323.0729979062129
图标;49.32706662297795
价;703.592836234483
李世光;14.600093590343528
仲;14.600093590343528
仰;15.500108433537392
仿;26.44882633817743
省去;6.334327784673039
说谎;7.98088654062341
份;74.12357821740315
WCBA;14.600093590343528
教唆;18.15651354728371
保定市;14.600093590343528
LTPSTFT;14.600093590343528
令;262.90372448414786
散发;114.04275591522175
敲击;38.00024359130507
代;97.99306870509483
精耕细作;6.334327784673039
Brexit;14.600093590343528
强心针;6.334327784673039
擦拭;14.600093590343528
仪;12.04036289153215
仨;47.023974249473596
白描;14.600093590343528
仔;117.96833262604083
放大器;29.200374363773893
仕;22.26212915003191
仗;50.975719479997956
鱼腥味;14.600093590343528
申诉;15.500108433537392
光宗耀祖;102.20458610322258
仑;14.600093590343528
高频;7.249593899027729
仓;884.1930434749562
敦厚;14.600093590343528
仞;6.334327784673039
王士明;14.600093590343528
付;41.44562921362527
仙;397.8932917765374
高领;218.00425647120176
鱼肝油;58.40149747429421
订阅;90.27318400283826
仇;5.525739279674411
生龙活虎;18.15651354728371
仆;12.66881799217191
图样;6.334327784673039
仁;135.3538071365932
诵读;6.334327784673039
什;83.95672874342603
坟山;38.00024359130507
路人;75.31854569387292
回民;9.4035890683184
高顺;14.600093590343528
疏肝;38.00024359130507
接触;14.251325784393885
介;23.9355616859866
亲;124.37465795570446
亶;14.600093590343528
亵;14.600093590343528
盗墓;345.003648204773
赤心;14.600093590343528
亿;170.9287593726063
收复;132.5217044873272
坤宁;14.600093590343528
亡;152.47774418462484
账本;36.313725448871324
故地;14.600093590343528
产;1391.105797045551
亥;14.600093590343528
交;98.56691619082444
老古董;6.334327784673039
享;25.52348487191092
在押;14.600093590343528
亩;70.9445471566256
易显河;14.600093590343528
亨;19.003470628743887
亮;82.70311755897299
高额;9.276211067270733
亭;40.522800532717184
京;158.93329702380282
跑动;43.80084232389084
擒敌;29.200374363773893
云;960.5247561681457
谦虚;12.66881799217191
货机;29.200374363773893
井;37.957569030334454
国标;5.730589822868638
生路;11.368639680317738
接见;21.702621937356238
亚;194.2155058862624
埋伏;10.874599983508006
Chic;18.15651354728371
亟;38.00024359130507
刘一帆;14.600093590343528
撒泼;30.032267366907163
AirJordan5Premium;14.600093590343528
形形色色;6.334327784673039
文体;6.334327784673039
争;158.31815754589988
予;48.76296769022989
事;486.5746616226474
沙巴仙本;14.600093590343528
雷黄渤;14.600093590343528
整军;29.200374363773893
诬赖;14.600093590343528
晋善晋美;14.600093590343528
亏;331.2426939776695
佬;91.75119554949683
盆子;14.600093590343528
高飞;6.334327784673039
电话;136.93822477635473
佯;38.00024359130507
佩;161.815424212753
皮帽;14.600093590343528
质朴;5.730589822868638
佤;6.334327784673039
佣;36.234967191205186
挨饿;3.6247272405396624
佼;14.600093590343528
vsMATAEDG;14.600093590343528
美不胜收;31.673263214097847
併;14.600093590343528
佷;38.00024359130507
白搭;54.47163574505484
矫揉造作;14.600093590343528
超导;168.0217743959879
佰;6.334327784673039
佳;51.863482134913326
低;152.51910904884713
实话实说;11.368639680317738
住;88.80092050793628
广安门;14.600093590343528
鲁文;14.600093590343528
位;1287.0515450239213
布雷克;14.600093590343528
擦掉;18.15651354728371
CHOK;14.600093590343528
佟;45.13514526940844
贵族;24.268127193422746
作;39.12335654206793
佛;85.86584039787525
佚;14.600093590343528
余;62.02328195526985
佘;45.13514526940844
放声;3.6247272405396624
赵帅;14.600093590343528
挡驾;29.200374363773893
佗;36.313725448871324
年增长率;14.600093590343528
体;50.525803204214164
佑;18.15651354728371
豆芽;80.64354443615292
佐;6.79087756269947
伪;23.287312823161702
捧腹大笑;18.15651354728371
GS1.8;14.600093590343528
真假;5.627984793618009
伯;13.700210930555212
Vans;58.40149747429421
伢;23.9355616859866
资源税;58.40149747429421
伤;139.13352470052524
伦;44.549424624670486
云阿里;14.600093590343528
盖头;1.539227416403845
伸;20.741772864338557
伺;14.600093590343528
改天;18.01338883561935
HaHa;14.600093590343528
伽;64.46173412922877
走廊;40.522800532717184
电讯;14.600093590343528
似;158.163856763789
估;142.73818978044156
武大郎;130.92454941840703
图案;55.0557047766711
伴;7.157402009444341
髌骨;14.600093590343528
大义凛然;14.600093590343528
阿姆斯特朗;29.200374363773893
伶;18.15651354728371
伊;201.32069196084146
新思维;14.600093590343528
坐庄;45.13514526940844
货架;14.600093590343528
一应俱全;1.539227416403845
龙斯派罗;14.600093590343528
伏;182.17138509794563
显微镜;120.00910960371537
斯特林;14.600093590343528
伍;6.334327784673039
捷达;277.43379001288616
申请;101.43398716168849
故城;6.334327784673039
贤栋;14.600093590343528
皮帕;14.600093590343528
企;811.8723763881077
读读;28.048267403982248
象群;14.600093590343528
敌国;101.78471540043957
伙;6.79087756269947
优;74.15232683127017
伟;169.97969890731707
感恩戴德;6.334327784673039
伞;7.896103475399082
皮带;19.003470628743887
休;50.21913047428297
伐;16.451720455717226
众;204.54729539573185
救国;23.9355616859866
信;1693.7166817485418
贪杯;18.15651354728371
跳伞;47.87265780121135
俯;6.334327784673039
修;16.800206771775652
俩;41.70167796563426
俪;484.9964537078936
贺文;14.600093590343528
诞辰;25.33828570063656
议长;131.40758120660809
走开;7.249593899027729
眉县;14.600093590343528
二房东;29.200374363773893
俱;47.023974249473596
司徒雷登;14.600093590343528
总工程师;14.600093590343528
俾;7.249593899027729
斗争;9.217383728854523
数千;16.612484489196767
数十;80.18534025411098
俅;43.80084232389084
俄;4486.015251761804
促;58.16383820178731
四海;7.98088654062341
碧翠丝;14.600093590343528
俏;20.064303859092668
购机;14.600093590343528
俊;143.9600759843489
盖娅;29.200374363773893
赵庄;14.600093590343528
俗;80.30260780152057
副食品;6.334327784673039
一招招;14.600093590343528
谎言;3.3569390618066763
俐;14.600093590343528
德布劳内;29.200374363773893
俞;14.600093590343528
保;249.4245119417249
俘;14.600093590343528
侠;102.7849767575795
Vysor;14.600093590343528
番薯;21.702621937356238
侣;53.135382936546904
侧;72.82651692586506
搁置;7.249593899027729
侦;73.4464391997765
侨;5.730589822868638
侬;11.368639680317738
侯;65.11537955858009
盛夏;30.91004893597491
侵;125.41785586573499
费时;6.334327784673039
高馨;14.600093590343528
嘴脸;12.66881799217191
贸易;416.7212164977081
吴千语;43.80084232389084
五六十;14.600093590343528
五六千;29.200374363773893
放大;16.250502489254462
侃;24.40210756263991
侂;14.600093590343528
诚邀;6.334327784673039
來;38.00024359130507
在握;18.15651354728371
例;10.165756430263068
盛大;17.19331252743153
侉;31.367927593506963
侍;72.47411582263707
iPadPro;43.80084232389084
侑;14.600093590343528
侗;31.367927593506963
起床;93.86549704388312
圆柱;14.600093590343528
供;25.299853111127913
九九八十一;14.600093590343528
DLC1;14.600093590343528
评论;52.604211835691544
赌局;9.4035890683184
节衣缩食;14.600093590343528
王声微;14.600093590343528
德劳内;14.600093590343528
贪恋;18.01338883561935
脱胎换骨;5.263877487324305
Burberry;31.367927593506963
评议;29.200374363773893
认输;9.276211067270733
格力集团;14.600093590343528
孕激素;14.600093590343528
排泄物;11.368639680317738
国海;14.600093590343528
Macbook;43.80084232389084
起因;47.87265780121135
Beta;3.6247272405396624
无恶不作;14.600093590343528
idea;14.600093590343528
鹿鼎记;14.600093590343528
成步堂;14.600093590343528
贤惠;23.64302773278414
山核桃;14.600093590343528
政委;381.2633263102866
赘婿;14.600093590343528
万承奎;38.00024359130507
皮子;114.00219234985288
专业户;55.0557047766711
生计;22.737716632825958
男装;207.331570648844
场景;13.294785329363533
证词;14.600093590343528
贯彻;12.66881799217191
接警;14.600093590343528
访谈;5.263877487324305
说不得;14.600093590343528
共产党;73.38450620174976
赶回;15.500108433537392
赵国;14.600093590343528
挨骂;4.608455509133942
畸胎;14.600093590343528
地板;7.249593899027729
探访;94.60304221950257
敬告;6.334327784673039
痔疮;349.63244746863506
京东方;6.334327784673039
OMENWin10;14.600093590343528
赵四;19.003470628743887
东海道;6.334327784673039
痒痒;6.912860525625259
计较;190.0060899387801
生意经;15.500108433537392
何而来;8.059417178038304
探讨;16.457167366656503
马光远;29.200374363773893
从辛缇;14.600093590343528
美中不足;6.334327784673039
皮实;29.200374363773893
泰顺县;14.600093590343528
相助;28.048267403982248
质感;171.0586467607615
相加;18.01338883561935
看做;6.334327784673039
持续性;84.00873301744579
陈序和;14.600093590343528
里杜兰特;14.600093590343528
相劝;38.00024359130507
四爷;15.500108433537392
改嫁;10.739991756871827
省内;18.15651354728371
罗中旭;14.600093590343528
文儿;14.600093590343528
互不相让;14.600093590343528
戴卿尧;29.200374363773893
够朋友;14.600093590343528
安陆市;14.600093590343528
盲区;12.889702106254834
搜索;406.32049550647514
基佑;14.600093590343528
谷内正太郎;14.600093590343528
盐城;94.10860898678192
阿三哥;14.600093590343528
评说;18.15651354728371
桑斯坦;14.600093590343528
评语;6.334327784673039
跃上;38.00024359130507
瓷都;14.600093590343528
魔术师;166.05705408840558
文具;31.367927593506963
真丝;62.73746388118253
色彩缤纷;14.600093590343528
分庭抗礼;6.334327784673039
番茄;206.08589702344864
查理·卓别林;14.600093590343528
噩耗;25.33828570063656
鲜果;14.600093590343528
地标;24.864926385275158
接诊;14.600093590343528
赶场;58.40149747429421
皇恩;14.600093590343528
鱼汤;104.26862251127696
赛季;1997.882598075514
鱼池;14.600093590343528
严阵以待;23.9355616859866
印第安纳波利斯;14.600093590343528
PalaceSkateboards;14.600093590343528
电视;874.6151562567514
广角镜头;14.600093590343528
坚挺;19.003470628743887
永暑礁;29.200374363773893
动物界;7.249593899027729
罗塞塔;38.00024359130507
希拉里都信;14.600093590343528
汪董洁;14.600093590343528
梅泰诺;14.600093590343528
诉说;13.921855815568307
诉诸;14.600093590343528
控诉;44.3437055907195
囚犯;103.65515184557039
卢宇聪;14.600093590343528
斤两;6.334327784673039
责成;14.600093590343528
贝拉;12.66881799217191
卡马乔;58.40149747429421
整合;116.4242243579294
捞钱;2.304168670289052
许可证;1.539227416403845
固安人;14.600093590343528
不进则退;6.334327784673039
菲尔普斯莱德基;14.600093590343528
贵德;14.600093590343528
米雷兹;14.600093590343528
讨还;14.600093590343528
罗梅西;43.80084232389084
中途岛;14.600093590343528
乐钟汉良;14.600093590343528
发令枪;29.200374363773893
圆润;27.953403202817086
贾康;14.600093590343528
文创;14.600093590343528
真人;220.6481609347553
益处;63.187855979545375
安德鲁豪斯;14.600093590343528
紫金山;76.0009743714663
罗圈腿;6.334327784673039
贴心;13.583409716564626
电解;14.600093590343528
收容;18.15651354728371
皮尺;14.600093590343528
文凭;6.334327784673039
诉讼;27.2921545646365
盖坦;14.600093590343528
一往情深;18.01338883561935
多米尼加;29.200374363773893
BigbangMADE;14.600093590343528
攻守;18.15651354728371
畅行;14.600093590343528
省力;27.953403202817086
首当其冲;18.15651354728371
Recharge;14.600093590343528
让道;6.334327784673039
登报;6.334327784673039
记载;90.78955168239307
换钱;12.66881799217191
词语;14.600093590343528
走失;180.55794297477547
IGN20;14.600093590343528
账房;14.600093590343528
Lazada;14.600093590343528
账户;101.36873879292415
敲响;4.608455509133942
助听器;38.00024359130507
大理石;6.334327784673039
贤才;14.600093590343528
真伪;2.304168670289052
费心;29.200374363773893
放学;23.64302773278414
一厢情愿;12.66881799217191
运动服;12.66881799217191
宫金杰;14.600093590343528
沙尔克;116.80599005077184
真传;9.4035890683184
高龄;183.7614722579505
生财;6.334327784673039
盟国;59.18035835941003
毛茸茸;6.334327784673039
贴息;14.600093590343528
朱雨玲;29.200374363773893
鱼油;14.600093590343528
deft;29.200374363773893
胡杨林;73.00233981858393
LostInBlueTurkey;14.600093590343528
负担;4.061375455438352
Angelin;14.600093590343528
用语;5.730589822868638
教堂;111.99049434416112
收尾;12.66881799217191
坦承;6.334327784673039
一人隆;14.600093590343528
C88888;14.600093590343528
得票数;14.600093590343528
楚汉之争;14.600093590343528
省份;37.11198164615444
用血;18.01338883561935
目光;1.198471402018371
千千万;18.01338883561935
YAMAHAFZR150;14.600093590343528
记述;14.600093590343528
盘古;15.500108433537392
MaseratiGhibli;14.600093590343528
VOLVOS60LT3;14.600093590343528
计量;18.01338883561935
SS316L;14.600093590343528
放宽;23.9355616859866
赤字;87.68805846734676
讲述;32.44982912438651
GigiHadid6;14.600093590343528
戴权志龙;14.600093590343528
散场;14.600093590343528
登录;40.522800532717184
KEYWORD｜365;14.600093590343528
省会;305.7034236562494
订金;43.80084232389084
洪宣桥;14.600093590343528
赤子;3.6247272405396624
貂皮;6.334327784673039
+700万;14.600093590343528
十拿九稳;18.15651354728371
豪礼;18.15651354728371
PE3.0;29.200374363773893
看上;22.841420671290482
天文学;494.04117009750814
KanyeWest;29.200374363773893
刘三姐;6.334327784673039
贼心;18.15651354728371
回潮;18.15651354728371
雨后春笋;6.334327784673039
马克图姆;14.600093590343528
政客;76.4126275989052
MSCI;321.2453038248984
皇帝;9036.075277048238
哈德逊;14.600093590343528
埃及;191.04181283904754
文化;222.2615906752116
住宿费;14.600093590343528
识货;3.8497968074430178
NETCore;14.600093590343528
罗塞夫;233.62396143194175
贵宾席;14.600093590343528
断交;6.334327784673039
进出口;73.00233981858393
诗词;41.39818669099618
地方;4220.914194492821
盛名;6.334327784673039
DKMS;14.600093590343528
田螺;31.367927593506963
狂妄自大;6.334327784673039
探路;25.33828570063656
掂量;6.334327784673039
V40CrossCountry;14.600093590343528
看中;31.001608027294736
马尼托巴;14.600093590343528
文博;14.600093590343528
鲜明;19.003470628743887
新乡;61.3586607350644
新书;7.249593899027729
病痛;36.02723956484714
TomFord;14.600093590343528
搜罗;5.730589822868638
国民;11.14948371035474
新乐;14.600093590343528
文华;12.66881799217191
wfzVSfocus;14.600093590343528
食品店;14.600093590343528
病症;45.49076305669972
诗诗;14.600093590343528
雷克萨斯;189.81581798483208
贝雷帽;29.200374363773893
半边天;1.052095259722845
质押;175.21347795984306
相像;3.6247272405396624
郭富城豪;14.600093590343528
安野光雅;14.600093590343528
目击;9.4035890683184
费尔南多;14.600093590343528
盟友;671.4708607630964
放屁;25.78072636884429
固沙;14.600093590343528
icon;73.38450620174976
攀援;14.600093590343528
新交;14.600093590343528
奢侈品;129.04073753584862
详解;1241.1098846650775
购房;49.32706662297795
教头;34.230249781089064
跌价;6.334327784673039
在望;18.15651354728371
小青年;14.600093590343528
政局;45.13514526940844
二甲双;76.0009743714663
演员表;31.367927593506963
试试;1192.6375256429842
一众豪;14.600093590343528
垂尾;14.600093590343528
赖川;14.600093590343528
新人;25.10344731432047
故宫;120.3800082668539
孤掌难鸣;14.600093590343528
诙谐;14.600093590343528
乱点鸳鸯谱;14.600093590343528
换防;29.200374363773893
中组部;14.600093590343528
雇佣军;7.249593899027729
保罗季;14.600093590343528
新仙;14.600093590343528
四点;6.963827493534297
贞操;76.0009743714663
盆地;14.600093590343528
喧闹;14.600093590343528
城区;35.14641422262812
论述;18.15651354728371
麦格理;29.200374363773893
帕萨特;584.1497819953835
接踵;14.600093590343528
摩登;36.313725448871324
翁美玲;29.200374363773893
文史;104.26862251127696
新任;149.7756936495774
SolarCity;14.600093590343528
文号;14.600093590343528
收工;43.80084232389084
方丈;98.68800621886267
千千万万;14.600093590343528
由衷;14.600093590343528
新会;6.334327784673039
处女膜;38.00024359130507
木棉花;14.600093590343528
趣味;62.24322147497335
回炉;9.4035890683184
起始;3.6247272405396624
相公;38.00024359130507
基业;45.13514526940844
相关;92.62500687096642
SupremexNikeSB;14.600093590343528
多米尼克;14.600093590343528
国泰;132.53981210762998
跌倒;5.730589822868638
赌徒;72.05632677519225
贝弗利;14.600093590343528
车范根;14.600093590343528
收市;29.200374363773893
鸣沙山;29.200374363773893
汗如雨下;14.600093590343528
教委;14.600093590343528
相册;12.889702106254834
误解;17.143606432058096
新低;14.600093590343528
看似;7.207342198913654
故居;43.40774831237113
雅鲁藏布江;6.334327784673039
福特森;14.600093590343528
新余;14.600093590343528
霍中曦;14.600093590343528
CH53;14.600093590343528
诡计;114.00219234985288
新作;476.1946142292272
鲜有;3.078553507557123
足协;701.0156971375808
提要;73.00233981858393
视死如归;14.600093590343528
料到;6.912860525625259
舍瓦真;14.600093590343528
CH47;14.600093590343528
法拉利兰博基尼;14.600093590343528
通海思;14.600093590343528
电表;14.600093590343528
关礼杰;14.600093590343528
扬长避短;6.334327784673039
在校;9.4035890683184
男女平等;14.600093590343528
走下坡路;9.4035890683184
话语;67.0582197639277
语言;56.5967601359726
嗲;3.6247272405396624
扫雪;14.600093590343528
护送;6.912860525625259
巴舒亚伊;43.80084232389084
白人;107.86864997143923
撤出;129.96568097161895
痛打;3.7509013296604836
Lyft;14.600093590343528
嗣;6.334327784673039
司马光;58.40149747429421
嗦;11.368639680317738
嗨;48.18554835643854
挑花;3.6247272405396624
百事;23.9355616859866
嗓;188.9293991650936
嗒;14.600093590343528
昭然若揭;14.600093590343528
嗑;3.078553507557123
嗐;14.600093590343528
嗖;29.200374363773893
报送;14.600093590343528
Pathfinder;14.600093590343528
驱逐;29.333204933862156
嗔;6.334327784673039
抢道;41.954206292279125
找钱;29.200374363773893
嗝;43.80084232389084
嗜;32.0674334513002
回望;12.66881799217191
南京路;6.334327784673039
扫雷;42.485934781922985
嗅;42.485934781922985
喵;33.54583124421404
喷;83.73587847041917
试看;14.600093590343528
喰;6.334327784673039
喲;14.600093590343528
四月;6.912860525625259
喻;9.4035890683184
喧;58.40149747429421
诟病;1.539227416403845
财产;70.30229348967428
ROTK;14.600093590343528
输精管;38.00024359130507
坏处;132.8781429319004
喔;16.451720455717226
货主;6.334327784673039
谷歌;819.9316817260741
白云;55.0557047766711
微重力;38.00024359130507
喝;1178.7935450332998
喜;29.632590304272274
喘;21.702621937356238
史密斯;71.81128849322972
喆;76.02265469713991
喇;9.4035890683184
善;64.14473684210526
负伤;15.500108433537392
喃;6.334327784673039
后备军;6.334327784673039
坟地;880.5856586886335
喊;17.35076414637992
白事;76.0009743714663
喉;7.445885313134091
啸;9.4035890683184
啼;18.01338883561935
驱车;38.008403175375975
啰;8.059417178038304
扫除;9.4035890683184
啵;14.600093590343528
场子;10.874599983508006
唐鹤;14.600093590343528
啫;14.600093590343528
啪;143.0627801444356
百三;14.600093590343528
百万;139.62051217934032
伊利湖;14.600093590343528
抽象;11.368639680317738
讲究;83.45958229438702
Hawk;14.600093590343528
啤;9.4035890683184
诞生;125.89775438780713
演唱家;14.600093590343528
百丽;14.600093590343528
撤军;7.249593899027729
啖;11.368639680317738
啕;14.600093590343528
李荣浩;73.38450620174976
识破;23.676564407405092
讨价还价;6.334327784673039
啃;20.344887911256233
辅导班;14.600093590343528
回暖;25.33828570063656
画画;40.522800532717184
商;2631.3233304103305
啄;2.304168670289052
财主;126.10342223694839
食不果腹;14.600093590343528
回春;23.9355616859866
土地庙;18.01338883561935
抵账;14.600093590343528
KohTaoMarineLife;38.00024359130507
撞击;514.2718749334576
唰;6.334327784673039
唱;1781.6575853046909
地层;18.01338883561935
唬;38.00024359130507
殊途同归;18.01338883561935
唯;381.7291870916682
售;742.2201795844452
负于;14.600093590343528
癌变;240.0259125922377
IsseyMiyake2016;14.600093590343528
张文宝;14.600093590343528
谢津;14.600093590343528
唤;7.249593899027729
留连忘返;14.600093590343528
唧;6.334327784673039
西北军;14.600093590343528
唠;12.66881799217191
嘲笑;8.409535464448581
智多星;14.600093590343528
一阵子;49.34305416804574
坑塘;14.600093590343528
警营;41.954206292279125
唔;6.334327784673039
Big3;14.600093590343528
DMLS;38.00024359130507
唐;134.27889223985204
唑;14.600093590343528
瓦罐;29.200374363773893
个人所得税;29.200374363773893
生硬;14.600093590343528
唇;283.76192789604147
携带;52.94646499034024
白一;14.600093590343528
人大代表;29.200374363773893
哥;79.35599142985987
哨;101.99958957343847
Sorry;14.600093590343528
哮;14.600093590343528
男生;669.9510882475876
哭;303.9940056616581
驻足;9.276211067270733
哲;80.64354443615292
ICML;14.600093590343528
穆尼尔;14.600093590343528
土布;38.00024359130507
哺;14.600093590343528
库尔克;14.600093590343528
埃托奥;29.200374363773893
哀;5.730589822868638
商鞅;87.60336936036002
品;1161.969655715237
哄;173.6900714832753
哆;12.66881799217191
周海宏;14.600093590343528
登上;34.230249781089064
抽调;14.600093590343528
响;14.317925272618782
哏;59.18035835941003
哑;16.131662549899193
国手;85.52219534276259
哐;14.600093590343528
哒;216.43516800451334
哔;5.730589822868638
哙;73.00233981858393
李易峰井;14.600093590343528
排版;58.40149747429421
魔王;59.8911966089153
坚固;7.249593899027729
围捕;14.600093590343528
验证;25.10344731432047
负一;6.334327784673039
咤;5.730589822868638
抱负;6.334327784673039
维拉蒂;14.600093590343528
咥;6.334327784673039
坍塌;15.500108433537392
瘊子;76.0009743714663
咯;5.573383574375017
在岸;116.80599005077184
咬;100.93470779198837
撞入;18.01338883561935
讲稿;14.600093590343528
咪;275.849977358519
战龙;14.600093590343528
阿韦罗亚;14.600093590343528
咩;14.600093590343528
ICOM;14.600093590343528
ICON;14.600093590343528
路线图;71.81128849322972
咲;6.334327784673039
咾;14.600093590343528
咽;37.94495759912157
咻;11.368639680317738
马达;5.730589822868638
咸;205.2249873161994
咀;18.15651354728371
孙尚香;29.200374363773893
痛感;11.368639680317738
无缝钢管;29.200374363773893
负两;6.334327784673039
咂;14.600093590343528
咎;7.249593899027729
回族;18.15651354728371
咏;41.954206292279125
赵合德;14.600093590343528
咕;18.15651354728371
咔;3.6247272405396624
咖;15.741901591416514
Halo;14.600093590343528
固执;18.95197822882837
咒;63.46012060416273
回旋;18.15651354728371
骑警;14.600093590343528
咘;248.22705038369566
郭马村;14.600093590343528
S101;14.600093590343528
周;824.6635554874499
呯;14.600093590343528
瘦肉型;14.600093590343528
摊子;14.600093590343528
人去楼空;3.6247272405396624
呦;18.15651354728371
坐垫;2.304168670289052
呤;84.00873301744579
抑郁;29.00172207736912
议程;6.334327784673039
呼;138.32564161263275
命;333.9100206802765
呲;29.200374363773893
旅游者;18.15651354728371
味;733.55807713296
计算;131.2620680878677
说不定;7.6999391404800255
回敬;14.600093590343528
呈;4.061375455438352
扣除;23.9355616859866
告;120.7405189467952
邬学斌;14.600093590343528
克拉荷马;14.600093590343528
呎;14.600093590343528
A.99999;14.600093590343528
电瓶;87.60336936036002
搭建;9.276211067270733
痛惜;12.66881799217191
呆;59.203871648779725
推演;102.20458610322258
员;46.13152269546598
呛;50.89996580061092
macd;14.600093590343528
在岗;6.334327784673039
痉挛;14.600093590343528
四日;54.47163574505484
